Image,Predicted Age1,Predicted Age2,Predicted Age3,Predicted Age4,Predicted Age5,Predicted Age6,Predicted Age7,Predicted Age8,Average,Target_Age,Total_Sigma
6859.jpg,4 ,4 ,4 ,5 ,4 ,4,4 ,4 ,,4,3.3636
6860.jpg,31 ,42 ,35 ,29 ,37 ,22,41 ,31 ,,55,53.7531
6861.jpg,22 ,20 ,17 ,20 ,17 ,24,21 ,20 ,,22,24.1782
6862.jpg,28 ,28 ,27 ,28 ,27 ,24,27 ,26 ,,29,30.3959
6863.jpg,57 ,53 ,45 ,42 ,44 ,62,61 ,61 ,,74,113.3176
6864.jpg,35 ,39 ,35 ,37 ,35 ,37,36 ,43 ,,37,111.5214
6865.jpg,33 ,30 ,26 ,25 ,26 ,25,32 ,33 ,,45,94.1717
6866.jpg,26 ,27 ,27 ,29 ,27 ,29,28 ,27 ,,31,26.5972
6867.jpg,47 ,49 ,47 ,48 ,44 ,46,45 ,45 ,,53,91.0927
6868.jpg,7 ,7 ,8 ,6 ,11 ,8,6 ,6 ,,7,7.9127
6869.jpg,53 ,41 ,46 ,51 ,43 ,45,44 ,41 ,,42,132.6101
6870.jpg,44 ,37 ,44 ,40 ,41 ,42,41 ,45 ,,37,82.9612
6871.jpg,31 ,35 ,29 ,31 ,32 ,29,39 ,36 ,,33,50.6094
6873.jpg,52 ,51 ,48 ,45 ,52 ,52,49 ,52 ,,57,76.0734
6875.jpg,33 ,36 ,22 ,37 ,30 ,37,33 ,31 ,,33,57.3199
6876.jpg,29 ,26 ,32 ,31 ,28 ,28,30 ,27 ,,16,18.9141
6877.jpg,3 ,8 ,2 ,2 ,11 ,3,2 ,3 ,,1,0
6878.jpg,19 ,8 ,16 ,27 ,22 ,21,28 ,4 ,,25,63.8726
6879.jpg,51 ,55 ,52 ,46 ,52 ,51,48 ,55 ,,67,61.2827
6880.jpg,8 ,5 ,3 ,2 ,5 ,4,5 ,4 ,,2,0.3068
6881.jpg,30 ,30 ,32 ,30 ,39 ,30,29 ,36 ,,36,56.0184
6882.jpg,32 ,31 ,34 ,36 ,37 ,33,33 ,34 ,,33,27.3005
6882.jpg,26 ,28 ,29 ,29 ,26 ,36,28 ,29 ,,33,27.3005
6883.jpg,30 ,26 ,28 ,29 ,25 ,27,29 ,27 ,,24,31.7562
6884.jpg,26 ,25 ,24 ,24 ,26 ,29,26 ,24 ,,21,47.3075
6885.jpg,52 ,47 ,48 ,50 ,50 ,25,53 ,45 ,,24,25.8803
6886.jpg,27 ,27 ,13 ,26 ,14 ,52,26 ,27 ,,48,150.0665
6887.jpg,27 ,22 ,26 ,32 ,26 ,24,29 ,17 ,,13,7.9527
6888.jpg,24 ,27 ,28 ,23 ,26 ,24,28 ,28 ,,26,35.9127
6889.jpg,7 ,7 ,2 ,3 ,23 ,25,5 ,2 ,,23,19.0504
6890.jpg,29 ,25 ,27 ,25 ,27 ,5,26 ,28 ,,1,0.5831
6891.jpg,27 ,29 ,31 ,26 ,26 ,27,28 ,29 ,,26,0.5172
6892.jpg,26 ,24 ,25 ,28 ,25 ,29,26 ,25 ,,27,26.9584
6893.jpg,9 ,11 ,7 ,6 ,8 ,27,5 ,6 ,,25,19.856
6894.jpg,15 ,11 ,9 ,11 ,12 ,7,9 ,8 ,,4,2.6488
6895.jpg,24 ,26 ,36 ,33 ,35 ,10,36 ,33 ,,5,6.7561
6896.jpg,16 ,18 ,18 ,18 ,17 ,33,21 ,20 ,,34,51.1506
6897.jpg,33 ,34 ,34 ,37 ,35 ,19,37 ,35 ,,27,40.1183
6898.jpg,30 ,26 ,24 ,27 ,28 ,36,30 ,29 ,,35,74.9584
6899.jpg,33 ,37 ,43 ,42 ,41 ,31,43 ,41 ,,37,64.1999
6900.jpg,23 ,24 ,18 ,23 ,20 ,41,25 ,22 ,,43,50.9131
6901.jpg,4 ,5 ,6 ,5 ,5 ,27,5 ,5 ,,18,0.4324
6902.jpg,37 ,31 ,33 ,30 ,38 ,6,34 ,34 ,,6,6.2722
6903.jpg,25 ,29 ,21 ,23 ,22 ,34,22 ,23 ,,38,62.1496
6904.jpg,29 ,31 ,36 ,33 ,27 ,29,29 ,32 ,,19,25.3186
6905.jpg,25 ,29 ,26 ,28 ,24 ,31,23 ,27 ,,31,52.695
6906.jpg,24 ,23 ,23 ,25 ,21 ,27,23 ,27 ,,28,44.6969
6907.jpg,58 ,58 ,61 ,60 ,60 ,23,56 ,60 ,,21,36.0831
6908.jpg,37 ,39 ,41 ,43 ,41 ,58,41 ,37 ,,67,110.2285
6909.jpg,30 ,29 ,28 ,31 ,29 ,36,29 ,30 ,,44,112.7995
6910.jpg,7 ,7 ,6 ,7 ,5 ,28,5 ,7 ,,28,18.551
6911.jpg,15 ,6 ,9 ,8 ,14 ,8,6 ,26 ,,6,4.2104
6912.jpg,10 ,7 ,8 ,9 ,7 ,6,8 ,9 ,,5,0.4985
6913.jpg,31 ,36 ,30 ,32 ,36 ,7,31 ,34 ,,11,14.92
6914.jpg,33 ,31 ,34 ,30 ,38 ,36,39 ,33 ,,33,63.7554
6915.jpg,22 ,17 ,13 ,15 ,16 ,32,14 ,17 ,,27,49.2126
6916.jpg,35 ,32 ,42 ,35 ,38 ,10,36 ,37 ,,20,19.5371
6917.jpg,29 ,33 ,37 ,29 ,25 ,39,31 ,24 ,,35,64.205
6918.jpg,30 ,37 ,39 ,39 ,36 ,33,34 ,34 ,,28,22.3823
6919.jpg,28 ,25 ,28 ,31 ,25 ,38,24 ,25 ,,50,0.2446
6920.jpg,25 ,30 ,34 ,24 ,35 ,27,28 ,26 ,,30,40.6101
6921.jpg,25 ,30 ,35 ,27 ,27 ,31,31 ,22 ,,36,76.075
6922.jpg,36 ,29 ,35 ,32 ,26 ,32,37 ,31 ,,28,37.0888
6923.jpg,34 ,31 ,31 ,32 ,31 ,38,30 ,31 ,,31,100.3652
6924.jpg,35 ,37 ,42 ,48 ,60 ,33,58 ,28 ,,30,22.0789
6925.jpg,29 ,26 ,26 ,28 ,23 ,50,29 ,25 ,,42,57.0869
6926.jpg,29 ,29 ,25 ,30 ,27 ,26,27 ,29 ,,28,29.011
6927.jpg,24 ,54 ,39 ,26 ,32 ,29,62 ,6 ,,29,37.1247
6928.jpg,20 ,13 ,18 ,8 ,9 ,58,9 ,11 ,,80,1.3503
6929.jpg,5 ,4 ,2 ,3 ,3 ,17,6 ,2 ,,20,82.0776
6930.jpg,3 ,1 ,2 ,1 ,2 ,3,1 ,2 ,,5,0
6931.jpg,61 ,60 ,62 ,61 ,61 ,1,62 ,58 ,,1,0.2285
6932.jpg,4 ,3 ,3 ,3 ,5 ,59,3 ,2 ,,64,79.8352
6933.jpg,34 ,33 ,32 ,32 ,32 ,3,36 ,33 ,,2,0.9496
6934.jpg,29 ,32 ,38 ,29 ,31 ,31,32 ,36 ,,37,39.645
6935.jpg,8 ,8 ,8 ,10 ,8 ,30,9 ,7 ,,34,35.5734
6936.jpg,30 ,34 ,37 ,33 ,31 ,8,32 ,34 ,,6,3.2479
6937.jpg,30 ,37 ,28 ,31 ,31 ,33,28 ,31 ,,33,28.3302
6938.jpg,12 ,8 ,7 ,5 ,7 ,32,7 ,12 ,,25,14.4368
6939.jpg,26 ,22 ,35 ,24 ,27 ,8,22 ,14 ,,6,3.5457
6940.jpg,40 ,53 ,48 ,46 ,52 ,23,50 ,50 ,,35,97.8935
6941.jpg,47 ,46 ,46 ,46 ,45 ,54,47 ,45 ,,39,101.98
6942.jpg,22 ,21 ,22 ,21 ,20 ,47,21 ,20 ,,44,83.1357
6943.jpg,11 ,7 ,5 ,21 ,13 ,22,6 ,8 ,,25,24.3945
6944.jpg,29 ,28 ,28 ,25 ,29 ,9,28 ,28 ,,5,2.6851
6945.jpg,25 ,25 ,27 ,25 ,25 ,29,22 ,25 ,,29,53.6358
6946.jpg,11 ,9 ,9 ,8 ,8 ,25,13 ,7 ,,29,40.3823
6947.jpg,25 ,28 ,26 ,33 ,22 ,24,25 ,36 ,,13,26.8324
6948.jpg,47 ,50 ,46 ,54 ,54 ,34,45 ,55 ,,34,48.5865
6949.jpg,57 ,54 ,61 ,52 ,55 ,59,60 ,55 ,,66,90.8089
6950.jpg,15 ,8 ,20 ,8 ,11 ,63,15 ,23 ,,55,85.0887
6951.jpg,35 ,40 ,40 ,40 ,46 ,19,42 ,45 ,,13,4.9444
6952.jpg,31 ,27 ,30 ,31 ,27 ,42,32 ,29 ,,43,96.7811
6953.jpg,27 ,28 ,29 ,33 ,32 ,33,29 ,29 ,,28,99.1247
6954.jpg,33 ,39 ,37 ,35 ,35 ,32,20 ,41 ,,28,40.7022
6955.jpg,26 ,12 ,36 ,10 ,15 ,36,23 ,29 ,,36,44.2393
6956.jpg,41 ,49 ,41 ,41 ,42 ,27,45 ,44 ,,8,5.2812
6957.jpg,27 ,26 ,28 ,26 ,24 ,44,27 ,25 ,,46,70.2644
6958.jpg,25 ,5 ,30 ,29 ,7 ,24,6 ,6 ,,24,65.7909
6959.jpg,23 ,24 ,19 ,24 ,18 ,32,19 ,20 ,,49,20.4735
6960.jpg,4 ,2 ,3 ,5 ,4 ,28,3 ,4 ,,34,69.8524
6961.jpg,2 ,1 ,1 ,1 ,1 ,4,1 ,1 ,,3,1.1395
6962.jpg,66 ,74 ,75 ,72 ,71 ,2,76 ,75 ,,1,0
6963.jpg,4 ,2 ,2 ,2 ,4 ,76,2 ,2 ,,81,64.5831
6964.jpg,40 ,47 ,46 ,43 ,49 ,2,48 ,44 ,,3,1.9903
6965.jpg,29 ,39 ,34 ,30 ,31 ,43,34 ,41 ,,46,57.1094
6966.jpg,47 ,52 ,53 ,43 ,47 ,35,48 ,44 ,,36,57.4755
6967.jpg,33 ,37 ,37 ,33 ,40 ,49,32 ,37 ,,38,75.858
6968.jpg,26 ,40 ,29 ,39 ,20 ,41,10 ,23 ,,41,61.4349
6969.jpg,28 ,29 ,20 ,6 ,5 ,29,3 ,6 ,,65,66.8199
6970.jpg,51 ,44 ,42 ,50 ,45 ,15,42 ,43 ,,1,0
6971.jpg,33 ,34 ,35 ,31 ,33 ,51,38 ,33 ,,40,33.908
6972.jpg,48 ,49 ,49 ,43 ,53 ,39,46 ,46 ,,26,28.8941
6973.jpg,40 ,34 ,34 ,38 ,34 ,50,38 ,33 ,,49,38.4485
6974.jpg,64 ,61 ,61 ,56 ,58 ,36,63 ,60 ,,37,67.8061
6975.jpg,25 ,22 ,25 ,23 ,25 ,60,28 ,27 ,,65,91.662
6976.jpg,28 ,27 ,31 ,25 ,23 ,20,23 ,26 ,,21,31.1981
6977.jpg,28 ,36 ,34 ,38 ,35 ,24,35 ,29 ,,25,89.0752
6978.jpg,31 ,34 ,35 ,32 ,36 ,32,32 ,32 ,,36,55.5687
6979.jpg,24 ,24 ,25 ,26 ,25 ,36,23 ,25 ,,38,83.858
6980.jpg,38 ,56 ,42 ,52 ,46 ,28,50 ,51 ,,20,28.8712
6981.jpg,7 ,5 ,5 ,6 ,4 ,54,4 ,4 ,,8,7.5789
6982.jpg,27 ,27 ,30 ,35 ,35 ,4,32 ,33 ,,6,6.046
6983.jpg,28 ,28 ,30 ,27 ,25 ,32,27 ,31 ,,22,43.7896
6984.jpg,52 ,47 ,50 ,49 ,47 ,28,55 ,50 ,,27,34.5352
6985.jpg,32 ,33 ,35 ,31 ,33 ,52,32 ,38 ,,52,99.8892
6986.jpg,10 ,9 ,9 ,8 ,7 ,36,8 ,8 ,,27,19.8318
6987.jpg,37 ,42 ,40 ,44 ,40 ,7,39 ,36 ,,7,5.1988
6988.jpg,61 ,63 ,57 ,55 ,58 ,42,59 ,60 ,,32,27.5214
6989.jpg,21 ,22 ,19 ,23 ,20 ,59,24 ,23 ,,62,69.4127
6990.jpg,31 ,29 ,26 ,30 ,27 ,21,32 ,29 ,,19,13.0957
6991.jpg,23 ,26 ,23 ,29 ,23 ,29,23 ,27 ,,28,25.3119
6992.jpg,12 ,4 ,8 ,9 ,7 ,26,8 ,6 ,,30,35.6172
6993.jpg,40 ,39 ,37 ,35 ,42 ,15,38 ,42 ,,3,1.7355
6994.jpg,32 ,36 ,34 ,35 ,37 ,45,36 ,36 ,,43,96.9931
6995.jpg,7 ,7 ,7 ,6 ,5 ,38,5 ,5 ,,39,135.42
6996.jpg,47 ,56 ,46 ,55 ,58 ,5,30 ,58 ,,2,1.0888
6997.jpg,27 ,29 ,28 ,27 ,29 ,56,27 ,30 ,,67,89.2739
6998.jpg,47 ,48 ,43 ,49 ,49 ,27,47 ,44 ,,29,30.6219
6999.jpg,10 ,4 ,25 ,3 ,3 ,39,3 ,3 ,,47,89.6343
7000.jpg,25 ,23 ,21 ,26 ,26 ,2,23 ,23 ,,1,0.2688
7001.jpg,69 ,66 ,67 ,65 ,67 ,27,72 ,70 ,,25,52.6627
7002.jpg,53 ,51 ,54 ,57 ,59 ,69,58 ,53 ,,60,130.595
7003.jpg,25 ,27 ,26 ,30 ,24 ,57,23 ,25 ,,67,80.2308
7004.jpg,26 ,26 ,20 ,28 ,13 ,25,23 ,16 ,,28,21.6357
7005.jpg,23 ,21 ,18 ,19 ,21 ,16,20 ,19 ,,13,8.0402
7006.jpg,23 ,19 ,21 ,21 ,24 ,18,21 ,23 ,,12,23.1742
7007.jpg,26 ,24 ,26 ,29 ,27 ,24,27 ,26 ,,21,28.7811
7008.jpg,24 ,28 ,26 ,30 ,22 ,25,27 ,27 ,,23,27.0243
7009.jpg,22 ,34 ,27 ,25 ,25 ,28,23 ,28 ,,25,27.1094
7010.jpg,44 ,39 ,44 ,42 ,43 ,24,43 ,44 ,,31,39.7742
7011.jpg,22 ,19 ,19 ,19 ,23 ,48,24 ,21 ,,40,162.9987
7012.jpg,45 ,53 ,51 ,47 ,48 ,26,47 ,42 ,,15,36.5943
7013.jpg,29 ,35 ,31 ,31 ,35 ,50,30 ,29 ,,55,102.572
7014.jpg,30 ,31 ,28 ,27 ,27 ,35,27 ,27 ,,31,46.3774
7015.jpg,50 ,52 ,52 ,53 ,53 ,28,53 ,54 ,,27,31.2299
7016.jpg,32 ,33 ,33 ,29 ,30 ,49,28 ,32 ,,48,85.7936
7017.jpg,46 ,49 ,51 ,50 ,44 ,29,46 ,51 ,,24,76.8941
7018.jpg,25 ,30 ,33 ,22 ,21 ,43,34 ,29 ,,50,115.8296
7019.jpg,31 ,35 ,32 ,31 ,35 ,30,38 ,35 ,,20,23.7008
7020.jpg,24 ,24 ,22 ,26 ,36 ,34,23 ,23 ,,30,38.428
7021.jpg,38 ,44 ,43 ,42 ,42 ,25,44 ,46 ,,29,37.4697
7022.jpg,28 ,32 ,30 ,30 ,28 ,49,30 ,29 ,,45,70.2722
7023.jpg,50 ,48 ,48 ,56 ,49 ,29,51 ,48 ,,33,51.8892
7024.jpg,45 ,48 ,40 ,44 ,52 ,53,47 ,52 ,,58,88.1717
7025.jpg,5 ,2 ,3 ,4 ,2 ,44,3 ,1 ,,29,50.0671
7026.jpg,8 ,4 ,6 ,8 ,6 ,5,7 ,7 ,,4,2.3638
7027.jpg,22 ,24 ,25 ,26 ,25 ,7,25 ,24 ,,4,1.9945
7028.jpg,59 ,73 ,68 ,70 ,69 ,25,71 ,72 ,,22,15.4086
7029.jpg,3 ,1 ,1 ,1 ,2 ,67,2 ,1 ,,64,112.4723
7030.jpg,33 ,36 ,35 ,32 ,33 ,1,35 ,31 ,,1,0.367
7031.jpg,30 ,29 ,36 ,31 ,33 ,41,26 ,27 ,,33,63.6239
7032.jpg,34 ,42 ,41 ,42 ,42 ,32,32 ,41 ,,31,56.3971
7033.jpg,9 ,7 ,6 ,6 ,7 ,44,5 ,9 ,,47,84.2337
7034.jpg,25 ,26 ,25 ,24 ,26 ,9,26 ,25 ,,1,0.3133
7035.jpg,8 ,4 ,5 ,9 ,23 ,27,24 ,3 ,,22,19.0263
7037.jpg,27 ,25 ,24 ,22 ,16 ,4,27 ,25 ,,4,1.3133
7038.jpg,3 ,1 ,1 ,1 ,1 ,25,2 ,2 ,,9,7.8501
7039.jpg,36 ,37 ,35 ,33 ,32 ,1,34 ,34 ,,1,0
7040.jpg,51 ,49 ,52 ,52 ,53 ,30,51 ,50 ,,35,100.4918
7041.jpg,22 ,21 ,20 ,22 ,21 ,46,20 ,21 ,,48,118.9917
7042.jpg,16 ,8 ,14 ,8 ,9 ,20,7 ,9 ,,20,22.1407
7043.jpg,25 ,22 ,28 ,25 ,21 ,11,23 ,23 ,,7,6.0986
7044.jpg,45 ,44 ,51 ,46 ,46 ,23,48 ,46 ,,27,50.3037
7045.jpg,31 ,39 ,40 ,45 ,39 ,45,40 ,35 ,,42,52.3623
7046.jpg,3 ,2 ,1 ,1 ,1 ,44,2 ,2 ,,31,84.8795
7047.jpg,11 ,4 ,3 ,3 ,4 ,1,4 ,4 ,,1,0
7048.jpg,27 ,27 ,28 ,27 ,26 ,4,25 ,33 ,,1,0.9073
7049.jpg,27 ,34 ,46 ,35 ,23 ,29,26 ,22 ,,31,69.7562
7050.jpg,10 ,11 ,9 ,7 ,9 ,45,6 ,12 ,,47,94.2396
7051.jpg,20 ,12 ,25 ,20 ,13 ,5,13 ,17 ,,5,5.2097
7052.jpg,27 ,25 ,27 ,27 ,26 ,18,24 ,26 ,,5,4.7679
7053.jpg,43 ,47 ,50 ,56 ,46 ,29,53 ,57 ,,27,76.6887
7054.jpg,20 ,19 ,14 ,39 ,24 ,43,13 ,28 ,,56,92.4986
7055.jpg,37 ,36 ,35 ,36 ,38 ,32,38 ,38 ,,30,144.7988
7056.jpg,27 ,29 ,28 ,28 ,25 ,39,26 ,27 ,,39,52.2562
7057.jpg,4 ,4 ,2 ,4 ,3 ,26,3 ,2 ,,27,21.2147
7058.jpg,29 ,27 ,32 ,24 ,29 ,4,27 ,28 ,,3,0.4614
7059.jpg,9 ,7 ,8 ,4 ,8 ,28,8 ,6 ,,11,7.4737
7060.jpg,26 ,18 ,30 ,23 ,14 ,15,18 ,18 ,,6,2.5274
7061.jpg,6 ,5 ,4 ,3 ,3 ,20,5 ,4 ,,8,8.78
7062.jpg,39 ,37 ,38 ,34 ,39 ,4,37 ,40 ,,4,2.1012
7063.jpg,26 ,25 ,30 ,26 ,26 ,39,24 ,28 ,,31,63.7318
7064.jpg,17 ,17 ,23 ,20 ,17 ,26,17 ,17 ,,21,28.0736
7065.jpg,31 ,27 ,27 ,24 ,27 ,20,33 ,28 ,,9,11.1205
7066.jpg,26 ,31 ,26 ,29 ,25 ,35,26 ,26 ,,27,21.1281
7067.jpg,48 ,62 ,64 ,62 ,67 ,28,56 ,63 ,,27,35.1039
7068.jpg,40 ,41 ,37 ,38 ,42 ,61,43 ,42 ,,71,67.2036
7070.jpg,70 ,77 ,78 ,78 ,76 ,40,76 ,75 ,,41,52.1454
7071.jpg,43 ,47 ,46 ,52 ,45 ,74,50 ,46 ,,83,41.5457
7072.jpg,30 ,32 ,33 ,32 ,32 ,55,29 ,31 ,,37,160.6496
7074.jpg,26 ,25 ,25 ,24 ,20 ,28,24 ,23 ,,20,28.4383
7075.jpg,9 ,14 ,15 ,7 ,13 ,22,13 ,9 ,,19,26.3537
7076.jpg,26 ,44 ,26 ,24 ,25 ,6,24 ,23 ,,4,1.3366
7077.jpg,45 ,58 ,57 ,54 ,55 ,24,56 ,49 ,,27,28.09
7078.jpg,13 ,37 ,31 ,20 ,23 ,53,22 ,25 ,,65,114.785
7079.jpg,25 ,20 ,17 ,28 ,5 ,16,7 ,7 ,,35,70.0417
7080.jpg,60 ,70 ,62 ,54 ,67 ,21,58 ,57 ,,10,7.2479
7081.jpg,52 ,54 ,53 ,52 ,54 ,58,53 ,56 ,,61,117.0651
7082.jpg,5 ,3 ,10 ,1 ,2 ,57,2 ,4 ,,59,55.0526
7083.jpg,39 ,44 ,45 ,42 ,45 ,4,42 ,44 ,,2,0.9073
7084.jpg,27 ,31 ,26 ,36 ,20 ,39,13 ,36 ,,35,31.6114
7085.jpg,12 ,10 ,9 ,7 ,9 ,9,9 ,8 ,,58,151.7817
7086.jpg,33 ,37 ,29 ,39 ,38 ,13,39 ,32 ,,6,2.3827
7087.jpg,28 ,30 ,35 ,35 ,32 ,40,30 ,31 ,,35,50.8712
7088.jpg,65 ,62 ,75 ,63 ,70 ,31,65 ,68 ,,48,188.3471
7089.jpg,26 ,29 ,29 ,27 ,27 ,67,28 ,28 ,,68,119.687
7090.jpg,46 ,15 ,38 ,30 ,27 ,27,41 ,22 ,,26,12.973
7091.jpg,26 ,29 ,31 ,25 ,32 ,43,28 ,30 ,,59,74.5712
7092.jpg,39 ,43 ,41 ,39 ,37 ,31,41 ,42 ,,29,74.3748
7093.jpg,35 ,39 ,37 ,41 ,37 ,47,38 ,37 ,,42,94.7479
7095.jpg,26 ,28 ,27 ,27 ,29 ,34,29 ,28 ,,39,36.6163
7096.jpg,42 ,47 ,43 ,44 ,45 ,28,40 ,48 ,,26,32.356
7097.jpg,41 ,45 ,47 ,41 ,41 ,46,47 ,43 ,,47,60.09
7098.jpg,35 ,37 ,37 ,37 ,38 ,46,35 ,38 ,,43,88.142
7099.jpg,31 ,29 ,30 ,34 ,31 ,37,30 ,31 ,,46,37.9987
7100.jpg,48 ,45 ,46 ,44 ,48 ,29,48 ,45 ,,26,26.1855
7101.jpg,25 ,25 ,24 ,27 ,23 ,50,28 ,25 ,,45,96.0512
7102.jpg,35 ,38 ,36 ,40 ,39 ,20,39 ,40 ,,27,56.7653
7103.jpg,62 ,56 ,62 ,59 ,63 ,38,58 ,60 ,,39,63.7742
7104.jpg,23 ,23 ,28 ,24 ,27 ,58,28 ,25 ,,63,85.3499
7105.jpg,23 ,17 ,34 ,21 ,18 ,29,17 ,26 ,,28,25.6953
7106.jpg,28 ,25 ,26 ,25 ,25 ,21,28 ,28 ,,29,49.044
7107.jpg,29 ,35 ,29 ,32 ,31 ,25,32 ,31 ,,33,76.8269
7108.jpg,4 ,5 ,5 ,2 ,2 ,33,5 ,2 ,,30,23.7817
7109.jpg,76 ,75 ,73 ,68 ,75 ,3,72 ,73 ,,3,1.3186
7110.jpg,34 ,32 ,32 ,34 ,34 ,70,37 ,38 ,,81,101.8172
7111.jpg,21 ,30 ,31 ,24 ,23 ,33,33 ,27 ,,34,44.0997
7112.jpg,16 ,15 ,17 ,18 ,17 ,20,20 ,19 ,,25,80.0552
7113.jpg,31 ,26 ,28 ,34 ,30 ,19,29 ,28 ,,11,9.1981
7114.jpg,31 ,30 ,33 ,35 ,26 ,29,24 ,29 ,,30,53.0099
7115.jpg,44 ,34 ,23 ,44 ,36 ,31,39 ,38 ,,40,51.8133
7116.jpg,4 ,4 ,3 ,4 ,3 ,48,4 ,3 ,,6,6.6377
7117.jpg,23 ,28 ,28 ,23 ,25 ,4,17 ,20 ,,4,2.0457
7118.jpg,52 ,57 ,55 ,50 ,55 ,21,55 ,53 ,,28,36.6654
7119.jpg,23 ,26 ,24 ,22 ,29 ,53,18 ,25 ,,60,91.2199
7120.jpg,11 ,6 ,8 ,11 ,8 ,27,6 ,9 ,,30,40.5429
7121.jpg,30 ,28 ,28 ,28 ,28 ,10,28 ,29 ,,4,1.4903
7122.jpg,32 ,30 ,29 ,29 ,30 ,28,26 ,28 ,,31,29.1072
7123.jpg,16 ,18 ,11 ,20 ,14 ,32,20 ,19 ,,30,57.2688
7124.jpg,7 ,18 ,20 ,14 ,5 ,26,6 ,4 ,,6,5.1483
7125.jpg,29 ,29 ,31 ,30 ,29 ,18,29 ,29 ,,2,0
7126.jpg,22 ,29 ,23 ,21 ,24 ,30,27 ,30 ,,29,31.0693
7127.jpg,4 ,4 ,4 ,4 ,5 ,34,5 ,4 ,,27,43.9515
7128.jpg,5 ,1 ,2 ,2 ,3 ,5,3 ,7 ,,4,2.8546
7129.jpg,14 ,16 ,15 ,15 ,10 ,2,15 ,15 ,,1,0.8679
7130.jpg,23 ,24 ,25 ,27 ,23 ,19,17 ,18 ,,13,6.8934
7131.jpg,26 ,22 ,19 ,22 ,20 ,17,24 ,21 ,,23,27.5909
7133.jpg,47 ,49 ,47 ,46 ,46 ,24,50 ,46 ,,25,36.9099
7134.jpg,26 ,27 ,29 ,28 ,32 ,46,27 ,28 ,,48,56.6654
7135.jpg,11 ,13 ,18 ,17 ,15 ,27,12 ,9 ,,12,3.4939
7136.jpg,5 ,1 ,1 ,1 ,1 ,7,1 ,1 ,,7,6.6614
7137.jpg,27 ,22 ,26 ,25 ,14 ,1,24 ,28 ,,1,0.2659
7138.jpg,63 ,67 ,64 ,62 ,65 ,25,61 ,65 ,,3,0.149
7139.jpg,28 ,28 ,28 ,30 ,31 ,62,28 ,28 ,,66,61.7706
7140.jpg,50 ,57 ,62 ,67 ,73 ,30,69 ,65 ,,28,44.2919
7141.jpg,5 ,3 ,5 ,3 ,5 ,60,3 ,6 ,,68,113.9226
7142.jpg,29 ,28 ,31 ,32 ,31 ,6,24 ,32 ,,7,6.6614
7143.jpg,31 ,28 ,31 ,34 ,29 ,30,32 ,29 ,,25,38.0044
7144.jpg,26 ,23 ,26 ,25 ,27 ,29,25 ,25 ,,27,24.205
7145.jpg,18 ,24 ,12 ,20 ,24 ,27,14 ,24 ,,21,50.6614
7146.jpg,26 ,15 ,29 ,28 ,22 ,19,28 ,13 ,,38,125.3616
7147.jpg,22 ,20 ,19 ,24 ,20 ,25,19 ,22 ,,21,32.0473
7148.jpg,23 ,26 ,25 ,23 ,24 ,22,23 ,24 ,,20,35.8795
7149.jpg,32 ,50 ,48 ,39 ,45 ,26,50 ,44 ,,20,27.2487
7150.jpg,37 ,45 ,43 ,37 ,45 ,49,40 ,45 ,,52,100.5665
7151.jpg,65 ,67 ,71 ,70 ,71 ,46,71 ,70 ,,36,77.8795
7152.jpg,24 ,27 ,25 ,23 ,24 ,70,23 ,25 ,,70,83.7396
7153.jpg,40 ,41 ,41 ,39 ,39 ,24,41 ,41 ,,31,80.4497
7154.jpg,31 ,32 ,29 ,37 ,33 ,41,34 ,34 ,,45,51.2313
7155.jpg,27 ,30 ,28 ,24 ,23 ,36,28 ,26 ,,27,55.5139
7156.jpg,4 ,3 ,2 ,4 ,2 ,25,3 ,2 ,,30,54.2507
7157.jpg,31 ,24 ,30 ,29 ,21 ,3,32 ,15 ,,1,0
7158.jpg,3 ,1 ,2 ,2 ,2 ,12,1 ,2 ,,30,67.9681
7159.jpg,23 ,17 ,19 ,14 ,19 ,2,19 ,23 ,,1,0.5076
7160.jpg,31 ,37 ,31 ,34 ,32 ,25,34 ,35 ,,22,35.6953
7161.jpg,35 ,38 ,50 ,34 ,40 ,37,37 ,38 ,,49,128.5026
7162.jpg,2 ,2 ,1 ,1 ,1 ,40,2 ,2 ,,37,71.0709
7163.jpg,7 ,7 ,6 ,7 ,8 ,1,8 ,7 ,,1,0.5166
7164.jpg,40 ,41 ,16 ,35 ,47 ,10,14 ,13 ,,9,5.5778
7165.jpg,37 ,41 ,40 ,36 ,39 ,31,37 ,37 ,,63,49.8963
7166.jpg,51 ,51 ,54 ,52 ,48 ,39,51 ,46 ,,33,86.2354
7167.jpg,30 ,32 ,36 ,33 ,34 ,53,33 ,36 ,,49,183.9903
7168.jpg,61 ,68 ,63 ,67 ,62 ,35,63 ,60 ,,34,78.0381
7169.jpg,25 ,26 ,23 ,26 ,24 ,61,24 ,25 ,,62,64.0701
7171.jpg,5 ,7 ,6 ,6 ,6 ,26,5 ,6 ,,24,17.6111
7172.jpg,29 ,30 ,33 ,32 ,30 ,6,30 ,24 ,,6,4.1841
7173.jpg,28 ,28 ,29 ,28 ,34 ,32,30 ,31 ,,35,56.4734
7174.jpg,31 ,29 ,34 ,29 ,29 ,30,36 ,37 ,,35,86.4875
7175.jpg,6 ,4 ,5 ,4 ,6 ,32,8 ,3 ,,67,68.9938
